reference_date,rate
25-12-2019,-0.056
26-12-2019,-0.055
27-12-2019,-0.051
30-12-2019,-0.068
06-01-2020,-0.061
07-01-2020,-0.064
08-01-2020,-0.061
09-01-2020,-0.052
10-01-2020,-0.035
14-01-2020,-0.028
15-01-2020,-0.016
16-01-2020,-0.042
17-01-2020,-0.023
20-01-2020,-0.018
21-01-2020,-0.018
22-01-2020,-0.018
23-01-2020,-0.018
24-01-2020,-0.016
27-01-2020,-0.019
28-01-2020,-0.02
29-01-2020,-0.025
30-01-2020,-0.032
31-01-2020,-0.039
03-02-2020,-0.033
04-02-2020,-0.023
05-02-2020,-0.015
06-02-2020,-0.016
07-02-2020,-0.014
10-02-2020,-0.01
12-02-2020,-0.008
13-02-2020,-0.008
14-02-2020,-0.011
17-02-2020,-0.025
18-02-2020,-0.018
19-02-2020,-0.017
20-02-2020,-0.016
21-02-2020,-0.016
25-02-2020,-0.012
26-02-2020,-0.014
27-02-2020,-0.014
28-02-2020,-0.025
02-03-2020,-0.023
03-03-2020,-0.024
04-03-2020,-0.032
05-03-2020,-0.042
06-03-2020,-0.052
09-03-2020,-0.06
10-03-2020,-0.065
11-03-2020,-0.065
12-03-2020,-0.066
13-03-2020,-0.067
16-03-2020,-0.068
17-03-2020,-0.068
18-03-2020,-0.063
19-03-2020,-0.051
23-03-2020,-0.048
24-03-2020,-0.039
25-03-2020,-0.028
26-03-2020,-0.02
27-03-2020,-0.017
30-03-2020,-0.017
31-03-2020,-0.07
